State,Date Local,CO Mean
Massachusetts,3/26/10,0.258083
Massachusetts,3/27/10,0.2375
Massachusetts,3/28/10,0.253625
Massachusetts,3/29/10,0.283333
Massachusetts,3/30/10,0.282043
Massachusetts,3/31/10,0.3125
Massachusetts,4/1/10,0.3
Massachusetts,4/2/10,0.414348
Massachusetts,4/3/10,0.281292
Massachusetts,4/4/10,0.2125
Massachusetts,4/5/10,0.316667
Massachusetts,4/6/10,0.358333
Massachusetts,4/7/10,0.354167
Massachusetts,4/8/10,0.259875
Massachusetts,4/9/10,0.330391
Massachusetts,4/10/10,0.2125
Massachusetts,4/11/10,0.229167
Massachusetts,4/12/10,0.258333
Massachusetts,4/13/10,0.295739
Massachusetts,4/14/10,0.283333
Massachusetts,4/15/10,0.261875
Massachusetts,4/16/10,0.269087
Massachusetts,4/17/10,0.245833
Massachusetts,4/18/10,0.236957
Massachusetts,4/19/10,0.197458
Massachusetts,4/20/10,0.225
Massachusetts,4/21/10,0.351542
Massachusetts,4/22/10,0.2625
Massachusetts,4/23/10,0.2625
Massachusetts,4/24/10,0.239833
Massachusetts,4/25/10,0.23513
Massachusetts,4/26/10,0.229167
Massachusetts,4/27/10,0.255
Massachusetts,4/28/10,0.216667
Massachusetts,4/29/10,0.2
Massachusetts,4/30/10,0.225
Massachusetts,5/1/10,0.363
Massachusetts,5/2/10,0.3
Massachusetts,5/3/10,0.261917
Massachusetts,5/4/10,0.25
Massachusetts,5/5/10,0.220833
Massachusetts,5/6/10,0.208333
Massachusetts,5/7/10,0.225
Massachusetts,5/8/10,0.281833
Massachusetts,5/9/10,0.174458
Massachusetts,5/10/10,0.187826
Massachusetts,5/11/10,0.225
Massachusetts,5/12/10,0.283333
Massachusetts,5/13/10,0.269435
Massachusetts,5/14/10,0.316667
Massachusetts,5/15/10,0.226375
Massachusetts,5/16/10,0.198045
Massachusetts,5/17/10,0.2375
Massachusetts,5/18/10,0.2675
Massachusetts,5/19/10,0.216667
Massachusetts,5/20/10,0.295833
Massachusetts,5/21/10,0.334208
Massachusetts,5/22/10,0.306957
Massachusetts,5/23/10,0.241667
Massachusetts,5/24/10,0.29625
Massachusetts,5/25/10,0.258333
Massachusetts,5/26/10,0.274826
Massachusetts,5/27/10,0.25
Massachusetts,5/28/10,0.304167
Massachusetts,5/29/10,0.251833
Massachusetts,5/30/10,0.205261
Massachusetts,5/31/10,0.429167
Massachusetts,6/1/10,0.267542
Massachusetts,6/2/10,0.3625
Massachusetts,6/3/10,0.2875
Massachusetts,6/4/10,0.32775
Massachusetts,6/5/10,0.275
Massachusetts,6/6/10,0.230083
Massachusetts,6/7/10,0.2
Massachusetts,6/8/10,0.183739
Massachusetts,6/9/10,0.217647
Massachusetts,6/10/10,0.222333
Massachusetts,6/11/10,0.241176
Massachusetts,6/12/10,0.298208
Massachusetts,6/13/10,0.2125
Massachusetts,6/14/10,0.304167
Massachusetts,6/15/10,0.266667
Massachusetts,6/16/10,0.317583
Massachusetts,6/17/10,0.216667
Massachusetts,6/18/10,0.3125
Massachusetts,6/19/10,0.249
Massachusetts,6/20/10,0.258333
Massachusetts,6/21/10,0.287136
Massachusetts,6/22/10,0.283333
Massachusetts,6/23/10,0.2375
Massachusetts,6/24/10,0.256833
Massachusetts,6/25/10,0.242417
Massachusetts,6/26/10,0.252783
Massachusetts,6/27/10,0.341667
Massachusetts,6/28/10,0.26325
Massachusetts,6/29/10,0.191609
Massachusetts,6/30/10,0.172875
Massachusetts,7/1/10,0.164833
Massachusetts,7/2/10,0.25
Massachusetts,7/3/10,0.245833
Massachusetts,7/4/10,0.2375
Massachusetts,7/5/10,0.359261
Massachusetts,7/6/10,0.454167
Massachusetts,7/7/10,0.408958
Massachusetts,7/8/10,0.246174
Massachusetts,7/9/10,0.208333
Massachusetts,7/10/10,0.170833
Massachusetts,7/11/10,0.2625
Massachusetts,7/12/10,0.329167
Massachusetts,7/13/10,0.2625
Massachusetts,7/14/10,0.241652
Massachusetts,7/15/10,0.236708
Massachusetts,7/16/10,0.241667
Massachusetts,7/17/10,0.245833
Massachusetts,7/18/10,0.198375
Massachusetts,7/19/10,0.254167
Massachusetts,7/20/10,0.3
Massachusetts,7/21/10,0.282609
Massachusetts,7/22/10,0.173
Massachusetts,7/23/10,0.279167
Massachusetts,7/24/10,0.341667
Massachusetts,7/25/10,0.167217
Massachusetts,7/26/10,0.187333
Massachusetts,7/27/10,0.216667
Massachusetts,7/28/10,0.245625
Massachusetts,7/29/10,0.222083
Massachusetts,7/30/10,0.225
Massachusetts,7/31/10,0.2125
Massachusetts,8/1/10,0.2375
Massachusetts,8/2/10,0.228565
Massachusetts,8/3/10,0.195739
Massachusetts,8/4/10,0.216667
Massachusetts,8/5/10,0.254167
Massachusetts,8/6/10,0.254174
Massachusetts,8/7/10,0.220833
Massachusetts,8/8/10,0.254522
Massachusetts,8/9/10,0.254167
Massachusetts,8/10/10,0.304208
Massachusetts,8/11/10,0.325
Massachusetts,8/12/10,0.256739
Massachusetts,8/13/10,0.2375
Massachusetts,8/14/10,0.28825
Massachusetts,8/15/10,0.2125
Massachusetts,8/16/10,0.222875
Massachusetts,8/17/10,0.192
Massachusetts,8/18/10,0.308333
Massachusetts,8/19/10,0.352273
Massachusetts,8/20/10,0.241667
Massachusetts,8/21/10,0.306348
Massachusetts,8/22/10,0.22213
Massachusetts,8/23/10,0.179167
Massachusetts,8/24/10,0.170833
Massachusetts,8/25/10,0.170833
Massachusetts,8/26/10,0.2
Massachusetts,8/27/10,0.225
Massachusetts,8/28/10,0.245833
Massachusetts,8/29/10,0.258333
Massachusetts,8/30/10,0.241667
Massachusetts,8/31/10,0.325
Massachusetts,9/1/10,0.32825
Massachusetts,9/2/10,0.32687
Massachusetts,9/3/10,0.246958
Massachusetts,9/4/10,0.166667
Massachusetts,9/5/10,0.196636
Massachusetts,9/6/10,0.239042
Massachusetts,9/7/10,0.24615
Massachusetts,9/8/10,0.234565
Massachusetts,9/9/10,0.2
Massachusetts,9/10/10,0.173708
Massachusetts,9/11/10,0.220833
Massachusetts,9/12/10,0.22925
Massachusetts,9/13/10,0.238958
Massachusetts,9/14/10,0.215609
Massachusetts,9/15/10,0.196667
Massachusetts,9/16/10,0.246083
Massachusetts,9/17/10,0.325
Massachusetts,9/18/10,0.36475
Massachusetts,9/19/10,0.3
Massachusetts,9/20/10,0.188739
Massachusetts,9/21/10,0.2
Massachusetts,9/22/10,0.241667
Massachusetts,9/23/10,0.22713
Massachusetts,9/24/10,0.258333
Massachusetts,9/25/10,0.21925
Massachusetts,9/26/10,0.193957
Massachusetts,9/27/10,0.208333
Massachusetts,9/28/10,0.23725
Massachusetts,9/29/10,0.208333
Massachusetts,9/30/10,0.215542
Massachusetts,10/1/10,0.158333
Massachusetts,10/2/10,0.165565
Massachusetts,10/3/10,0.177478
Massachusetts,10/4/10,0.173417
Massachusetts,10/5/10,0.175
Massachusetts,10/6/10,0.205556
Massachusetts,10/7/10,0.2375
Massachusetts,10/8/10,0.231
Massachusetts,10/9/10,0.180833
Massachusetts,10/10/10,0.216667
Massachusetts,10/11/10,0.25
Massachusetts,10/12/10,0.27
Massachusetts,10/13/10,0.270833
Massachusetts,10/14/10,0.399478
Massachusetts,10/15/10,0.179167
Massachusetts,10/16/10,0.125
Massachusetts,10/17/10,0.194182
Massachusetts,10/18/10,0.229167
Massachusetts,10/19/10,0.3625
Massachusetts,10/20/10,0.386087
Massachusetts,10/21/10,0.300208
Massachusetts,10/22/10,0.2125
Massachusetts,10/23/10,0.229167
Massachusetts,10/24/10,0.266667
Massachusetts,10/25/10,0.397583
Massachusetts,10/26/10,0.243783
Massachusetts,10/27/10,0.209182
Massachusetts,10/28/10,0.22913
Massachusetts,10/29/10,0.196391
Massachusetts,10/30/10,0.22375
Massachusetts,10/31/10,0.177
Massachusetts,11/1/10,0.183957
Massachusetts,11/2/10,0.191667
Massachusetts,11/3/10,0.470833
Massachusetts,11/4/10,0.394739
Massachusetts,11/5/10,0.360958
Massachusetts,11/6/10,0.259125
Massachusetts,11/7/10,0.186304
Massachusetts,11/8/10,0.213364
Massachusetts,11/9/10,0.226292
Massachusetts,11/10/10,0.210826
Massachusetts,11/11/10,0.233333
Massachusetts,11/12/10,0.291667
Massachusetts,11/13/10,0.629167
Massachusetts,11/14/10,0.369217
Massachusetts,11/15/10,0.245833
Massachusetts,11/16/10,0.307304
Massachusetts,11/17/10,0.195833
Massachusetts,11/18/10,0.229167
Massachusetts,11/19/10,0.266667
Massachusetts,11/20/10,0.289792
Massachusetts,11/21/10,0.2125
Massachusetts,11/22/10,0.316667
Massachusetts,11/23/10,0.337609
Massachusetts,11/24/10,0.176125
Massachusetts,11/25/10,0.233333
Massachusetts,11/26/10,0.307958
Massachusetts,11/27/10,0.255875
Massachusetts,11/28/10,0.2125
Massachusetts,11/29/10,0.408333
Massachusetts,11/30/10,0.481333
Massachusetts,12/1/10,0.235304
Massachusetts,12/2/10,0.258333
Massachusetts,12/3/10,0.235375
Massachusetts,12/4/10,0.208333
Massachusetts,12/5/10,0.192
Massachusetts,12/6/10,0.216667
Massachusetts,12/7/10,0.245875
Massachusetts,12/8/10,0.235048
Massachusetts,12/9/10,0.227778
Massachusetts,12/10/10,0.325
Massachusetts,12/11/10,0.654167
Massachusetts,12/12/10,0.455348
Massachusetts,12/13/10,0.275
Massachusetts,12/16/10,0.329167
Massachusetts,12/17/10,0.568364
Massachusetts,12/18/10,0.5625
Massachusetts,12/19/10,0.579261
Massachusetts,12/20/10,0.277045
Massachusetts,12/21/10,0.2
Massachusetts,12/22/10,0.2
Massachusetts,12/23/10,0.194773
Massachusetts,12/24/10,0.2
Massachusetts,12/25/10,0.245833
Massachusetts,12/26/10,0.237143
Massachusetts,12/27/10,0.177957
Massachusetts,12/28/10,0.2
Massachusetts,12/29/10,0.245833
Massachusetts,12/30/10,0.458333
Massachusetts,12/31/10,0.554167
Massachusetts,1/1/11,0.531636
Massachusetts,1/2/11,0.386696
Massachusetts,1/3/11,0.241667
Massachusetts,1/4/11,0.375
Massachusetts,1/5/11,0.357
Massachusetts,1/6/11,0.333333
Massachusetts,1/7/11,0.463955
Massachusetts,1/8/11,0.273696
Massachusetts,1/9/11,0.2125
Massachusetts,1/10/11,0.2
Massachusetts,1/11/11,0.3375
Massachusetts,1/12/11,0.215826
Massachusetts,1/13/11,0.199
Massachusetts,1/14/11,0.258333
Massachusetts,1/15/11,0.361478
Massachusetts,1/16/11,0.270864
Massachusetts,1/17/11,0.254167
Massachusetts,1/18/11,0.480957
Massachusetts,1/19/11,0.3125
Massachusetts,1/20/11,0.3125
Massachusetts,1/21/11,0.338261
Massachusetts,1/22/11,0.3625
Massachusetts,1/23/11,0.334545
Massachusetts,1/24/11,0.304167
Massachusetts,1/25/11,0.604167
Massachusetts,1/26/11,0.906348
Massachusetts,1/27/11,0.316667
Massachusetts,1/28/11,0.6875
Massachusetts,1/29/11,0.489652
Massachusetts,1/30/11,0.393957
Massachusetts,1/31/11,0.316667
Massachusetts,2/1/11,0.424174
Massachusetts,2/2/11,0.294478
Massachusetts,2/3/11,0.354167
Massachusetts,2/4/11,0.380739
Massachusetts,2/5/11,0.475
Massachusetts,2/6/11,0.267905
Massachusetts,2/7/11,0.45
Massachusetts,2/8/11,0.344826
Massachusetts,2/9/11,0.266667
Massachusetts,2/10/11,0.304167
Massachusetts,2/11/11,0.433333
Massachusetts,2/12/11,0.339273
Massachusetts,2/13/11,0.233333
Massachusetts,2/14/11,0.266524
Massachusetts,2/15/11,0.215136
Massachusetts,2/16/11,0.308333
Massachusetts,2/17/11,0.491667
Massachusetts,2/18/11,0.391818
Massachusetts,2/19/11,0.19887
Massachusetts,2/20/11,0.192636
Massachusetts,2/21/11,0.2
Massachusetts,2/22/11,0.251174
Massachusetts,2/23/11,0.225
Massachusetts,2/24/11,0.470833
Massachusetts,2/25/11,0.335
Massachusetts,2/26/11,0.258333
Massachusetts,2/27/11,0.293636
Massachusetts,2/28/11,0.491667
Massachusetts,3/1/11,0.275
Massachusetts,3/2/11,0.25081
Massachusetts,3/3/11,0.220833
Massachusetts,3/4/11,0.3625
Massachusetts,3/5/11,0.277043
Massachusetts,3/6/11,0.211727
Massachusetts,3/7/11,0.206727
Massachusetts,3/8/11,0.258333
Massachusetts,3/9/11,0.26613
Massachusetts,3/10/11,0.244
Massachusetts,3/11/11,0.354167
Massachusetts,3/12/11,0.295739
Massachusetts,3/13/11,0.3005
Massachusetts,3/14/11,0.2625
Massachusetts,3/15/11,0.377783
Massachusetts,3/16/11,0.304167
Massachusetts,3/17/11,0.35
Massachusetts,3/18/11,0.260739
Massachusetts,3/19/11,0.225
Massachusetts,3/20/11,0.238227
Massachusetts,3/21/11,0.295833
Massachusetts,3/22/11,0.24
Massachusetts,3/23/11,0.245565
Massachusetts,3/24/11,0.2625
Massachusetts,3/25/11,0.239727
Massachusetts,3/26/11,0.2
Massachusetts,3/27/11,0.2
Massachusetts,3/28/11,0.216667
Massachusetts,3/29/11,0.216667
Massachusetts,3/30/11,0.241667
Massachusetts,3/31/11,0.281478
Massachusetts,4/1/11,0.253591
Massachusetts,4/2/11,0.2375
Massachusetts,4/3/11,0.229167
Massachusetts,4/4/11,0.421625
Massachusetts,4/5/11,0.247455
Massachusetts,4/6/11,0.198722
Massachusetts,4/7/11,0.279167
Massachusetts,4/8/11,0.297864
Massachusetts,4/9/11,0.292522
Massachusetts,4/10/11,0.275696
Massachusetts,4/11/11,0.249696
Massachusetts,4/12/11,0.25
Massachusetts,4/13/11,0.250476
Massachusetts,4/14/11,0.216667
Massachusetts,4/15/11,0.205556
Massachusetts,4/16/11,0.208087
Massachusetts,4/17/11,0.2
Massachusetts,4/18/11,0.216667
Massachusetts,4/19/11,0.283333
Massachusetts,4/20/11,0.2625
Massachusetts,4/21/11,0.221208
Massachusetts,4/22/11,0.25
Massachusetts,4/23/11,0.270833
Massachusetts,4/24/11,0.258333
Massachusetts,4/25/11,0.294444
Massachusetts,4/26/11,0.3
Massachusetts,4/27/11,0.341391
Massachusetts,4/28/11,0.179167
Massachusetts,4/29/11,0.223348
Massachusetts,4/30/11,0.2375
Massachusetts,5/1/11,0.238524
Massachusetts,5/2/11,0.282522
Massachusetts,5/3/11,0.25787
Massachusetts,5/4/11,0.2425
Massachusetts,5/5/11,0.2
Massachusetts,5/6/11,0.225
Massachusetts,5/7/11,0.266667
Massachusetts,5/8/11,0.258783
Massachusetts,5/9/11,0.204522
Massachusetts,5/10/11,0.189286
Massachusetts,5/11/11,0.198826
Massachusetts,5/12/11,0.2125
Massachusetts,5/13/11,0.316091
Massachusetts,5/14/11,0.225
Massachusetts,5/15/11,0.216636
Massachusetts,5/16/11,0.208409
Massachusetts,5/17/11,0.237826
Massachusetts,5/18/11,0.216667
Massachusetts,5/19/11,0.243895
Massachusetts,5/20/11,0.25
Massachusetts,5/21/11,0.2
Massachusetts,5/22/11,0.183318
Massachusetts,5/23/11,0.248304
Massachusetts,5/24/11,0.258333
Massachusetts,5/25/11,0.231056
Massachusetts,5/26/11,0.267174
Massachusetts,5/27/11,0.295833
Massachusetts,5/28/11,0.2375
Massachusetts,5/29/11,0.188227
Massachusetts,5/30/11,0.266667
Massachusetts,5/31/11,0.254045
Massachusetts,6/1/11,0.258333
Massachusetts,6/2/11,0.177636
Massachusetts,6/3/11,0.170833
Massachusetts,6/4/11,0.230696
Massachusetts,6/5/11,0.277591
Massachusetts,6/6/11,0.291667
Massachusetts,6/7/11,0.329167
Massachusetts,6/8/11,0.435455
Massachusetts,6/9/11,0.253913
Massachusetts,6/10/11,0.283333
Massachusetts,6/11/11,0.205455
Massachusetts,6/12/11,0.156864
Massachusetts,6/13/11,0.216667
Massachusetts,6/14/11,0.189318
Massachusetts,6/15/11,0.2375
Massachusetts,6/16/11,0.259609
Massachusetts,6/17/11,0.257636
Massachusetts,6/18/11,0.241667
Massachusetts,6/19/11,0.170609
Massachusetts,6/20/11,0.241667
Massachusetts,6/21/11,0.289522
Massachusetts,6/22/11,0.289682
Massachusetts,6/23/11,0.208409
Massachusetts,6/24/11,0.183333
Massachusetts,6/25/11,0.170833
Massachusetts,6/26/11,0.291667
Massachusetts,6/27/11,0.246333
Massachusetts,6/28/11,0.3545
Massachusetts,6/29/11,0.213435
Massachusetts,6/30/11,0.194217
Massachusetts,7/1/11,0.2375
Massachusetts,7/2/11,0.49013
Massachusetts,7/3/11,0.278522
Massachusetts,7/4/11,0.262304
Massachusetts,7/5/11,0.298773
Massachusetts,7/6/11,0.256583
Massachusetts,7/7/11,0.220833
Massachusetts,7/8/11,0.308333
Massachusetts,7/9/11,0.208217
Massachusetts,7/10/11,0.2
Massachusetts,7/11/11,0.254167
Massachusetts,7/12/11,0.230913
Massachusetts,7/13/11,0.246783
Massachusetts,7/14/11,0.2125
Massachusetts,7/15/11,0.2625
Massachusetts,7/16/11,0.2375
Massachusetts,7/17/11,0.223042
Massachusetts,7/18/11,0.254167
Massachusetts,7/19/11,0.254167
Massachusetts,7/20/11,0.337917
Massachusetts,7/21/11,0.242792
Massachusetts,7/22/11,0.2375
Massachusetts,7/23/11,0.225
Massachusetts,7/24/11,0.266304
Massachusetts,7/25/11,0.222455
Massachusetts,7/26/11,0.232286
Massachusetts,7/27/11,0.181208
Massachusetts,7/28/11,0.252636
Massachusetts,7/29/11,0.270833
Massachusetts,7/30/11,0.181348
Massachusetts,7/31/11,0.191667
Massachusetts,8/1/11,0.259522
Massachusetts,8/2/11,0.245833
Massachusetts,8/3/11,0.2625
Massachusetts,8/4/11,0.223652
Massachusetts,8/5/11,0.191667
Massachusetts,8/6/11,0.2
Massachusetts,8/7/11,0.1875
Massachusetts,8/8/11,0.308333
Massachusetts,8/9/11,0.232045
Massachusetts,8/10/11,0.199667
Massachusetts,8/11/11,0.191667
Massachusetts,8/12/11,0.2375
Massachusetts,8/13/11,0.313
Massachusetts,8/14/11,0.239087
Massachusetts,8/15/11,0.200318
Massachusetts,8/16/11,0.1875
Massachusetts,8/17/11,0.261652
Massachusetts,8/18/11,0.275273
Massachusetts,8/19/11,0.291667
Massachusetts,8/20/11,0.234217
Massachusetts,8/21/11,0.218762
Massachusetts,8/22/11,0.180737
Massachusetts,8/23/11,0.19175
Massachusetts,8/24/11,0.220833
Massachusetts,8/25/11,0.203522
Massachusetts,8/26/11,0.233333
Massachusetts,8/27/11,0.252318
Massachusetts,8/28/11,0.1
Massachusetts,8/29/11,0.191667
Massachusetts,8/30/11,0.326636
Massachusetts,8/31/11,0.312609
Massachusetts,9/1/11,0.243913
Massachusetts,9/2/11,0.195833
Massachusetts,9/3/11,0.25713
Massachusetts,9/4/11,0.231091
Massachusetts,9/5/11,0.151773
Massachusetts,9/6/11,0.163636
Massachusetts,9/7/11,0.175
Massachusetts,9/8/11,0.233333
Massachusetts,9/9/11,0.233333
Massachusetts,9/10/11,0.225
Massachusetts,9/11/11,0.299091
Massachusetts,9/12/11,0.225
Massachusetts,9/13/11,0.268304
Massachusetts,9/14/11,0.255636
Massachusetts,9/15/11,0.217
Massachusetts,9/16/11,0.125
Massachusetts,9/17/11,0.202091
Massachusetts,9/18/11,0.204727
Massachusetts,9/19/11,0.204167
Massachusetts,9/20/11,0.2625
Massachusetts,9/21/11,0.297739
Massachusetts,9/22/11,0.270833
Massachusetts,9/23/11,0.289455
Massachusetts,9/24/11,0.220833
Massachusetts,9/25/11,0.304167
Massachusetts,9/26/11,0.410682
Massachusetts,9/27/11,0.325095
Massachusetts,9/28/11,0.193435
Massachusetts,9/29/11,0.2625
Massachusetts,9/30/11,0.283333
Massachusetts,10/1/11,0.240217
Massachusetts,10/2/11,0.172524
Massachusetts,10/3/11,0.272348
Massachusetts,10/4/11,0.19587
Massachusetts,10/5/11,0.178273
Massachusetts,10/6/11,0.183391
Massachusetts,10/7/11,0.275
Massachusetts,10/8/11,0.2625
Massachusetts,10/9/11,0.266217
Massachusetts,10/10/11,0.2125
Massachusetts,10/11/11,0.2
Massachusetts,10/12/11,0.176
Massachusetts,10/13/11,0.2
Massachusetts,10/14/11,0.258333
Massachusetts,10/15/11,0.168522
Massachusetts,10/16/11,0.183545
Massachusetts,10/17/11,0.258333
Massachusetts,10/18/11,0.304167
Massachusetts,10/19/11,0.242174
Massachusetts,10/20/11,0.25
Massachusetts,10/21/11,0.225
Massachusetts,10/22/11,0.2375
Massachusetts,10/23/11,0.283333
Massachusetts,10/24/11,0.413864
Massachusetts,10/25/11,0.2125
Massachusetts,10/26/11,0.316667
Massachusetts,10/27/11,0.249545
Massachusetts,10/28/11,0.220833
Massachusetts,10/29/11,0.241913
Massachusetts,10/30/11,0.233333
Massachusetts,10/31/11,0.541667
Massachusetts,11/1/11,0.585087
Massachusetts,11/2/11,0.545833
Massachusetts,11/3/11,0.390087
Massachusetts,11/4/11,0.241174
Massachusetts,11/5/11,0.308333
Massachusetts,11/6/11,0.360957
Massachusetts,11/7/11,0.325
Massachusetts,11/8/11,0.545
Massachusetts,11/9/11,0.436478
Massachusetts,11/10/11,0.429167
Massachusetts,11/11/11,0.192364
Massachusetts,11/12/11,0.233333
Massachusetts,11/13/11,0.319409
Massachusetts,11/14/11,0.239182
Massachusetts,11/15/11,0.241667
Massachusetts,11/16/11,0.408333
Massachusetts,11/17/11,0.221105
Massachusetts,11/18/11,0.264706
Massachusetts,11/19/11,0.266739
Massachusetts,11/20/11,0.2195
Massachusetts,11/21/11,0.254167
Massachusetts,11/22/11,0.516652
Massachusetts,11/23/11,0.191909
Massachusetts,11/24/11,0.25
Massachusetts,11/25/11,0.317304
Massachusetts,11/26/11,0.533333
Massachusetts,11/27/11,0.811364
Massachusetts,11/28/11,0.238478
Massachusetts,11/29/11,0.334864
Massachusetts,12/1/11,0.241667
Massachusetts,12/2/11,0.470833
Massachusetts,12/3/11,0.3
Massachusetts,12/4/11,0.425227
Massachusetts,12/5/11,0.2875
Massachusetts,12/6/11,0.2695
Massachusetts,12/7/11,0.296524
Massachusetts,12/8/11,0.25
Massachusetts,12/9/11,0.3625
Massachusetts,12/10/11,0.304696
Massachusetts,12/11/11,0.329167
Massachusetts,12/12/11,0.370833
Massachusetts,12/13/11,0.525
Massachusetts,12/14/11,0.358043
Massachusetts,12/15/11,0.267409
Massachusetts,12/16/11,0.241667
Massachusetts,12/17/11,0.25187
Massachusetts,12/18/11,0.2125
Massachusetts,12/19/11,0.368522
Massachusetts,12/20/11,0.291667
Massachusetts,12/21/11,0.341455
Massachusetts,12/22/11,0.291667
Massachusetts,12/23/11,0.336391
Massachusetts,12/24/11,0.216667
Massachusetts,12/25/11,0.403864
Massachusetts,12/26/11,0.291667
Massachusetts,12/27/11,0.303682
Massachusetts,12/28/11,0.20719
Massachusetts,12/29/11,0.245833
Massachusetts,12/30/11,0.458333
Massachusetts,12/31/11,0.443826
Massachusetts,1/1/12,0.34087
Massachusetts,1/2/12,0.228818
Massachusetts,1/3/12,0.229174
Massachusetts,1/4/12,0.241667
Massachusetts,1/5/12,0.292773
Massachusetts,1/6/12,0.55
Massachusetts,1/7/12,0.888957
Massachusetts,1/8/12,0.220833
Massachusetts,1/9/12,0.266667
Massachusetts,1/10/12,0.35
Massachusetts,1/11/12,0.310591
Massachusetts,1/12/12,0.2
Massachusetts,1/13/12,0.245833
Massachusetts,1/14/12,0.220833
Massachusetts,1/15/12,0.19313
Massachusetts,1/16/12,0.275
Massachusetts,1/17/12,0.3
Massachusetts,1/18/12,0.2125
Massachusetts,1/19/12,0.270833
Massachusetts,1/20/12,0.295833
Massachusetts,1/21/12,0.270833
Massachusetts,1/22/12,0.275
Massachusetts,1/23/12,0.490636
Massachusetts,1/24/12,0.249727
Massachusetts,1/25/12,0.264435
Massachusetts,1/26/12,0.270833
Massachusetts,1/27/12,0.360391
Massachusetts,1/28/12,0.261174
Massachusetts,1/29/12,0.220833
Massachusetts,1/30/12,0.256783
Massachusetts,1/31/12,0.345833
Massachusetts,2/1/12,0.335955
Massachusetts,2/2/12,0.252941
Massachusetts,2/3/12,0.220833
Massachusetts,2/4/12,0.229167
Massachusetts,2/5/12,0.2375
Massachusetts,2/6/12,0.285409
Massachusetts,2/7/12,0.283762
Massachusetts,2/8/12,0.266667
Massachusetts,2/9/12,0.329167
Massachusetts,2/10/12,0.35
Massachusetts,2/11/12,0.290217
Massachusetts,2/12/12,0.188
Massachusetts,2/13/12,0.25
Massachusetts,2/14/12,0.466667
Massachusetts,2/15/12,0.683333
Massachusetts,2/16/12,0.467739
Massachusetts,2/17/12,0.294348
Massachusetts,2/18/12,0.2445
Massachusetts,2/19/12,0.2125
Massachusetts,2/20/12,0.208333
Massachusetts,2/21/12,0.3
Massachusetts,2/22/12,0.3
Massachusetts,2/25/12,0.220833
Massachusetts,2/26/12,0.216667
Massachusetts,2/27/12,0.341667
Massachusetts,2/28/12,0.220833
Massachusetts,2/29/12,0.304167
Massachusetts,3/1/12,0.265217
Massachusetts,3/2/12,0.308333
Massachusetts,3/3/12,0.375
Massachusetts,3/4/12,0.327095
Massachusetts,3/5/12,0.23813
Massachusetts,3/6/12,0.241667
Massachusetts,3/7/12,0.266773
Massachusetts,3/8/12,0.188826
Massachusetts,3/9/12,0.220833
Massachusetts,3/10/12,0.241667
Massachusetts,3/11/12,0.266913
Massachusetts,3/12/12,0.343957
Massachusetts,3/13/12,0.288545
Massachusetts,3/14/12,0.257913
Massachusetts,3/15/12,0.266667
Massachusetts,3/16/12,0.308333
Massachusetts,3/17/12,0.370833
Massachusetts,3/18/12,0.309318
Massachusetts,3/19/12,0.394
Massachusetts,3/20/12,0.337304
Massachusetts,3/21/12,0.204167
Massachusetts,3/22/12,0.233333
Massachusetts,3/23/12,0.228652
Massachusetts,3/24/12,0.2125
Massachusetts,3/25/12,0.216667
Massachusetts,3/26/12,0.232783
Massachusetts,3/27/12,0.204167
Massachusetts,3/28/12,0.316667
Massachusetts,3/29/12,0.258957
Massachusetts,3/30/12,0.216667
Massachusetts,3/31/12,0.25
Massachusetts,4/1/12,0.330773
Massachusetts,4/2/12,0.216667
Massachusetts,4/3/12,0.208333
Massachusetts,4/4/12,0.240652
Massachusetts,4/5/12,0.199261
Massachusetts,4/6/12,0.2
Massachusetts,4/7/12,0.2
Massachusetts,4/8/12,0.208333
Massachusetts,4/9/12,0.225
Massachusetts,4/10/12,0.208333
Massachusetts,4/11/12,0.229167
Massachusetts,4/12/12,0.254167
Massachusetts,4/13/12,0.270833
Massachusetts,4/14/12,0.2375
Massachusetts,4/15/12,0.245833
Massachusetts,4/16/12,0.272773
Massachusetts,4/17/12,0.221727
Massachusetts,4/18/12,0.2
Massachusetts,4/23/12,0.222818
Massachusetts,4/24/12,0.216667
Massachusetts,4/25/12,0.2125
Massachusetts,4/26/12,0.2375
Massachusetts,4/27/12,0.199435
Massachusetts,4/28/12,0.2
Massachusetts,4/29/12,0.193
Massachusetts,4/30/12,0.220833
Massachusetts,5/1/12,0.245261
Massachusetts,5/2/12,0.2
Massachusetts,5/3/12,0.254167
Massachusetts,5/4/12,0.3125
Massachusetts,5/5/12,0.3
Massachusetts,5/6/12,0.291304
Massachusetts,5/7/12,0.271
Massachusetts,5/8/12,0.26087
Massachusetts,5/9/12,0.247059
Massachusetts,5/10/12,0.2
Massachusetts,5/11/12,0.233333
Massachusetts,5/12/12,0.27487
Massachusetts,5/13/12,0.259773
Massachusetts,5/14/12,0.291667
Massachusetts,5/15/12,0.227478
Massachusetts,5/16/12,0.253174
Massachusetts,5/17/12,0.233333
Massachusetts,5/18/12,0.313913
Massachusetts,5/19/12,0.295833
Massachusetts,5/20/12,0.320727
Massachusetts,5/21/12,0.201043
Massachusetts,5/22/12,0.224957
Massachusetts,5/23/12,0.229167
Massachusetts,5/24/12,0.2125
Massachusetts,5/25/12,0.2349
