State,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
Massachusetts,8/19/01,0.379167,0.5,20,6
Massachusetts,8/19/01,0.369565,0.5,0,
Massachusetts,8/19/01,0.379167,0.5,20,6
Massachusetts,8/20/01,0.304545,0.6,12,
Massachusetts,8/20/01,0.333333,0.4,0,5
Massachusetts,8/20/01,0.304545,0.6,12,
Massachusetts,8/20/01,0.333333,0.4,0,5
Massachusetts,8/21/01,0.517391,1.9,19,
Massachusetts,8/21/01,0.454167,0.9,22,10
Massachusetts,8/21/01,0.517391,1.9,19,
Massachusetts,8/21/01,0.454167,0.9,22,10
Massachusetts,8/22/01,0.256522,0.6,19,
Massachusetts,8/22/01,0.304167,0.8,0,9
Massachusetts,8/22/01,0.256522,0.6,19,
Massachusetts,8/22/01,0.304167,0.8,0,9
Massachusetts,8/23/01,0.295,0.5,5,
Massachusetts,8/23/01,0.3125,0.4,0,5
Massachusetts,8/23/01,0.295,0.5,5,
Massachusetts,8/23/01,0.3125,0.4,0,5
Massachusetts,8/24/01,0.252174,1.1,21,
Massachusetts,8/24/01,0.216667,0.5,23,6
Massachusetts,8/24/01,0.252174,1.1,21,
Massachusetts,8/24/01,0.216667,0.5,23,6
Massachusetts,8/25/01,0.104348,0.5,0,
Massachusetts,8/25/01,0.1625,0.5,0,6
Massachusetts,8/25/01,0.104348,0.5,0,
Massachusetts,8/25/01,0.1625,0.5,0,6
Massachusetts,8/26/01,0.068182,0.3,7,
Massachusetts,8/26/01,0.1,0.2,0,2
Massachusetts,8/26/01,0.068182,0.3,7,
Massachusetts,8/26/01,0.1,0.2,0,2
Massachusetts,8/27/01,0.195652,0.5,16,
Massachusetts,8/27/01,0.175,0.4,19,5
Massachusetts,8/27/01,0.195652,0.5,16,
Massachusetts,8/27/01,0.175,0.4,19,5
Massachusetts,8/28/01,0.243478,0.6,6,
Massachusetts,8/28/01,0.275,0.4,11,5
Massachusetts,8/28/01,0.243478,0.6,6,
Massachusetts,8/28/01,0.275,0.4,11,5
Massachusetts,8/29/01,0.147619,0.6,20,
Massachusetts,8/29/01,0.125,0.4,21,5
Massachusetts,8/29/01,0.147619,0.6,20,
Massachusetts,8/29/01,0.125,0.4,21,5
Massachusetts,8/30/01,0.3,0.7,18,
Massachusetts,8/30/01,0.313043,0.5,22,6
Massachusetts,8/30/01,0.3,0.7,18,
Massachusetts,8/30/01,0.313043,0.5,22,6
Massachusetts,9/1/01,0.2125,0.4,0,
Massachusetts,9/1/01,0.236842,0.3,5,3
Massachusetts,9/1/01,0.2125,0.4,0,
Massachusetts,9/1/01,0.236842,0.3,5,3
Massachusetts,9/2/01,0.1875,0.5,20,
Massachusetts,9/2/01,0.154167,0.3,20,3
Massachusetts,9/2/01,0.1875,0.5,20,
Massachusetts,9/2/01,0.154167,0.3,20,3
Massachusetts,9/3/01,0.2375,0.4,19,
Massachusetts,9/3/01,0.25,0.3,0,3
Massachusetts,9/3/01,0.2375,0.4,19,
Massachusetts,9/3/01,0.25,0.3,0,3
Massachusetts,9/4/01,0.50625,1.1,15,
Massachusetts,9/4/01,0.506667,0.7,18,8
Massachusetts,9/4/01,0.50625,1.1,15,
Massachusetts,9/4/01,0.506667,0.7,18,8
Massachusetts,9/5/01,0.1,0.1,0,
Massachusetts,9/5/01,0.55,0.6,0,7
Massachusetts,9/5/01,0.1,0.1,0,
Massachusetts,9/5/01,0.55,0.6,0,7
Massachusetts,9/6/01,0.375,0.6,19,
Massachusetts,9/6/01,0.377778,0.5,21,6
Massachusetts,9/6/01,0.375,0.6,19,
Massachusetts,9/6/01,0.377778,0.5,21,6
Massachusetts,9/7/01,0.45,0.5,0,
Massachusetts,9/7/01,0.5,0.5,0,6
Massachusetts,9/7/01,0.45,0.5,0,
Massachusetts,9/7/01,0.5,0.5,0,6
Massachusetts,9/10/01,0.336364,0.5,18,
Massachusetts,9/10/01,0.3625,0.4,16,5
Massachusetts,9/10/01,0.336364,0.5,18,
Massachusetts,9/10/01,0.3625,0.4,16,5
Massachusetts,9/11/01,0.121739,0.3,6,
Massachusetts,9/11/01,0.145833,0.3,0,3
Massachusetts,9/11/01,0.121739,0.3,6,
Massachusetts,9/11/01,0.145833,0.3,0,3
Massachusetts,9/12/01,0.217391,0.6,18,
Massachusetts,9/12/01,0.1875,0.4,20,5
Massachusetts,9/12/01,0.217391,0.6,18,
Massachusetts,9/12/01,0.1875,0.4,20,5
Massachusetts,9/13/01,0.281818,0.7,6,
Massachusetts,9/13/01,0.316667,0.4,0,5
Massachusetts,9/13/01,0.281818,0.7,6,
Massachusetts,9/13/01,0.316667,0.4,0,5
Massachusetts,9/14/01,0.304348,0.8,18,
Massachusetts,9/14/01,0.270833,0.6,21,7
Massachusetts,9/14/01,0.304348,0.8,18,
Massachusetts,9/14/01,0.270833,0.6,21,7
Massachusetts,9/15/01,0.291304,0.9,8,
Massachusetts,9/15/01,0.2875,0.5,0,6
Massachusetts,9/15/01,0.291304,0.9,8,
Massachusetts,9/15/01,0.2875,0.5,0,6
Massachusetts,9/16/01,0.268182,0.6,18,
Massachusetts,9/16/01,0.283333,0.5,0,6
Massachusetts,9/16/01,0.268182,0.6,18,
Massachusetts,9/16/01,0.283333,0.5,0,6
Massachusetts,9/17/01,0.430435,0.7,7,
Massachusetts,9/17/01,0.416667,0.6,22,7
Massachusetts,9/17/01,0.430435,0.7,7,
Massachusetts,9/17/01,0.416667,0.6,22,7
Massachusetts,9/18/01,0.543478,1.3,21,
Massachusetts,9/18/01,0.483333,0.9,23,10
Massachusetts,9/18/01,0.543478,1.3,21,
Massachusetts,9/18/01,0.483333,0.9,23,10
Massachusetts,9/19/01,0.277273,0.6,3,
Massachusetts,9/19/01,0.379167,0.9,0,10
Massachusetts,9/19/01,0.277273,0.6,3,
Massachusetts,9/19/01,0.379167,0.9,0,10
Massachusetts,9/20/01,0.36087,0.6,6,
Massachusetts,9/20/01,0.345833,0.4,8,5
Massachusetts,9/20/01,0.36087,0.6,6,
Massachusetts,9/20/01,0.345833,0.4,8,5
Massachusetts,9/21/01,0.442857,0.8,6,
Massachusetts,9/21/01,0.45,0.6,11,7
Massachusetts,9/21/01,0.442857,0.8,6,
Massachusetts,9/21/01,0.45,0.6,11,7
Massachusetts,9/22/01,0.304545,0.5,18,
Massachusetts,9/22/01,0.316667,0.4,0,5
Massachusetts,9/22/01,0.304545,0.5,18,
Massachusetts,9/22/01,0.316667,0.4,0,5
Massachusetts,9/23/01,0.46087,1.5,21,
Massachusetts,9/23/01,0.391667,0.9,23,10
Massachusetts,9/23/01,0.46087,1.5,21,
Massachusetts,9/23/01,0.391667,0.9,23,10
Massachusetts,9/24/01,0.356522,0.8,6,
Massachusetts,9/24/01,0.466667,0.9,0,10
Massachusetts,9/24/01,0.356522,0.8,6,
Massachusetts,9/24/01,0.466667,0.9,0,10
Massachusetts,9/25/01,0.290909,0.8,16,
Massachusetts,9/25/01,0.275,0.5,18,6
Massachusetts,9/25/01,0.290909,0.8,16,
Massachusetts,9/25/01,0.275,0.5,18,6
Massachusetts,9/26/01,0.16087,0.5,6,
Massachusetts,9/26/01,0.1875,0.4,0,5
Massachusetts,9/26/01,0.16087,0.5,6,
Massachusetts,9/26/01,0.1875,0.4,0,5
Massachusetts,9/27/01,0.3,1.4,19,
Massachusetts,9/27/01,0.2375,0.7,21,8
Massachusetts,9/27/01,0.3,1.4,19,
Massachusetts,9/27/01,0.2375,0.7,21,8
Massachusetts,9/28/01,0.2,0.5,6,
Massachusetts,9/28/01,0.2875,0.7,0,8
Massachusetts,9/28/01,0.2,0.5,6,
Massachusetts,9/28/01,0.2875,0.7,0,8
Massachusetts,9/29/01,0.004348,0.1,8,
Massachusetts,9/29/01,0.0125,0.1,0,1
Massachusetts,9/29/01,0.004348,0.1,8,
Massachusetts,9/29/01,0.0125,0.1,0,1
Massachusetts,9/30/01,0,0,0,
Massachusetts,9/30/01,0,0,0,0
Massachusetts,9/30/01,0,0,0,
Massachusetts,9/30/01,0,0,0,0
Massachusetts,10/1/01,0.404545,2.1,20,
Massachusetts,10/1/01,0.279167,1,23,11
Massachusetts,10/1/01,0.404545,2.1,20,
Massachusetts,10/1/01,0.279167,1,23,11
Massachusetts,10/2/01,0.368182,1,6,
Massachusetts,10/2/01,0.479167,1.1,0,13
Massachusetts,10/2/01,0.368182,1,6,
Massachusetts,10/2/01,0.479167,1.1,0,13
Massachusetts,10/3/01,0.404348,1.4,6,
Massachusetts,10/3/01,0.416667,0.7,11,8
Massachusetts,10/3/01,0.404348,1.4,6,
Massachusetts,10/3/01,0.416667,0.7,11,8
Massachusetts,10/4/01,0.263636,0.5,6,
Massachusetts,10/4/01,0.2625,0.4,23,5
Massachusetts,10/4/01,0.263636,0.5,6,
Massachusetts,10/4/01,0.2625,0.4,23,5
Massachusetts,10/5/01,0.243478,0.5,7,
Massachusetts,10/5/01,0.245833,0.3,0,3
Massachusetts,10/5/01,0.243478,0.5,7,
Massachusetts,10/5/01,0.245833,0.3,0,3
Massachusetts,10/6/01,0.052174,0.1,0,
Massachusetts,10/6/01,0.083333,0.3,0,3
Massachusetts,10/6/01,0.052174,0.1,0,
Massachusetts,10/6/01,0.083333,0.3,0,3
Massachusetts,10/7/01,0.013636,0.2,1,
Massachusetts,10/7/01,0.029167,0.1,0,1
Massachusetts,10/7/01,0.013636,0.2,1,
Massachusetts,10/7/01,0.029167,0.1,0,1
Massachusetts,10/8/01,0.052174,0.3,18,
Massachusetts,10/8/01,0.025,0.2,23,2
Massachusetts,10/8/01,0.052174,0.3,18,
Massachusetts,10/8/01,0.025,0.2,23,2
Massachusetts,10/9/01,0.130435,0.6,6,
Massachusetts,10/9/01,0.145833,0.2,0,2
Massachusetts,10/9/01,0.130435,0.6,6,
Massachusetts,10/9/01,0.145833,0.2,0,2
Massachusetts,10/10/01,0.209091,0.6,17,
Massachusetts,10/10/01,0.1875,0.4,23,5
Massachusetts,10/10/01,0.209091,0.6,17,
Massachusetts,10/10/01,0.1875,0.4,23,5
Massachusetts,10/11/01,0.252174,0.6,16,
Massachusetts,10/11/01,0.245833,0.4,20,5
Massachusetts,10/11/01,0.252174,0.6,16,
Massachusetts,10/11/01,0.245833,0.4,20,5
Massachusetts,10/12/01,0.347619,1.3,23,
Massachusetts,10/12/01,0.291667,0.6,23,7
Massachusetts,10/12/01,0.347619,1.3,23,
Massachusetts,10/12/01,0.291667,0.6,23,7
Massachusetts,10/13/01,0.209091,1.5,0,
Massachusetts,10/13/01,0.3,0.7,0,8
Massachusetts,10/13/01,0.209091,1.5,0,
Massachusetts,10/13/01,0.3,0.7,0,8
Massachusetts,10/14/01,0.026087,0.1,11,
Massachusetts,10/14/01,0.033333,0.1,0,1
Massachusetts,10/14/01,0.026087,0.1,11,
Massachusetts,10/14/01,0.033333,0.1,0,1
Massachusetts,10/15/01,0.23913,0.8,19,
Massachusetts,10/15/01,0.191667,0.4,22,5
Massachusetts,10/15/01,0.23913,0.8,19,
Massachusetts,10/15/01,0.191667,0.4,22,5
Massachusetts,10/16/01,0.390909,2.8,6,
Massachusetts,10/16/01,0.420833,1,8,11
Massachusetts,10/16/01,0.390909,2.8,6,
Massachusetts,10/16/01,0.420833,1,8,11
Massachusetts,10/17/01,0.117391,0.4,5,
Massachusetts,10/17/01,0.120833,0.3,11,3
Massachusetts,10/17/01,0.117391,0.4,5,
Massachusetts,10/17/01,0.120833,0.3,11,3
Massachusetts,10/18/01,0.06087,0.3,17,
Massachusetts,10/18/01,0.041667,0.2,21,2
Massachusetts,10/18/01,0.06087,0.3,17,
Massachusetts,10/18/01,0.041667,0.2,21,2
Massachusetts,10/19/01,0.368421,1.1,6,
Massachusetts,10/19/01,0.3,0.5,18,6
Massachusetts,10/19/01,0.368421,1.1,6,
Massachusetts,10/19/01,0.3,0.5,18,6
Massachusetts,10/20/01,0.395652,1,23,
Massachusetts,10/20/01,0.366667,0.6,23,7
Massachusetts,10/20/01,0.395652,1,23,
Massachusetts,10/20/01,0.366667,0.6,23,7
Massachusetts,10/21/01,0.317391,1,1,
Massachusetts,10/21/01,0.383333,0.7,1,8
Massachusetts,10/21/01,0.317391,1,1,
Massachusetts,10/21/01,0.383333,0.7,1,8
Massachusetts,10/22/01,0.627273,2,21,
Massachusetts,10/22/01,0.504167,1.3,22,15
Massachusetts,10/22/01,0.627273,2,21,
Massachusetts,10/22/01,0.504167,1.3,22,15
Massachusetts,10/23/01,0.613043,1.9,7,
Massachusetts,10/23/01,0.741667,1.5,0,17
Massachusetts,10/23/01,0.613043,1.9,7,
Massachusetts,10/23/01,0.741667,1.5,0,17
Massachusetts,10/24/01,0.430435,1.3,16,
Massachusetts,10/24/01,0.4375,0.7,17,8
Massachusetts,10/24/01,0.430435,1.3,16,
Massachusetts,10/24/01,0.4375,0.7,17,8
Massachusetts,10/25/01,0.336364,0.6,6,
Massachusetts,10/25/01,0.354167,0.5,0,6
Massachusetts,10/25/01,0.336364,0.6,6,
Massachusetts,10/25/01,0.354167,0.5,0,6
Massachusetts,10/26/01,0.252174,0.5,17,
Massachusetts,10/26/01,0.245833,0.4,18,5
Massachusetts,10/26/01,0.252174,0.5,17,
Massachusetts,10/26/01,0.245833,0.4,18,5
Massachusetts,10/27/01,0.052174,0.2,15,
Massachusetts,10/27/01,0.091667,0.3,0,3
Massachusetts,10/27/01,0.052174,0.2,15,
Massachusetts,10/27/01,0.091667,0.3,0,3
Massachusetts,11/7/01,0.073913,0.3,7,
Massachusetts,11/7/01,0.083333,0.2,12,2
Massachusetts,11/7/01,0.073913,0.3,7,
Massachusetts,11/7/01,0.083333,0.2,12,2
Massachusetts,11/8/01,0.269565,0.8,16,
Massachusetts,11/8/01,0.229167,0.5,19,6
Massachusetts,11/8/01,0.269565,0.8,16,
Massachusetts,11/8/01,0.229167,0.5,19,6
Massachusetts,11/9/01,0.147368,0.4,18,
Massachusetts,11/9/01,0.166667,0.3,0,3
Massachusetts,11/9/01,0.147368,0.4,18,
Massachusetts,11/9/01,0.166667,0.3,0,3
Massachusetts,11/10/01,0.926087,4.6,21,
Massachusetts,11/10/01,0.604167,2.8,23,32
Massachusetts,11/10/01,0.926087,4.6,21,
Massachusetts,11/10/01,0.604167,2.8,23,32
Massachusetts,11/11/01,0.130435,0.9,0,
Massachusetts,11/11/01,0.55,2.8,0,32
Massachusetts,11/11/01,0.130435,0.9,0,
Massachusetts,11/11/01,0.55,2.8,0,32
Massachusetts,11/12/01,0.054545,0.2,7,
Massachusetts,11/12/01,0.058333,0.1,7,1
Massachusetts,11/12/01,0.054545,0.2,7,
Massachusetts,11/12/01,0.058333,0.1,7,1
Massachusetts,11/13/01,0.526087,1.9,18,
Massachusetts,11/13/01,0.4625,1,22,11
Massachusetts,11/13/01,0.526087,1.9,18,
Massachusetts,11/13/01,0.4625,1,22,11
Massachusetts,11/14/01,0.530435,1.6,18,
Massachusetts,11/14/01,0.5125,0.9,0,10
Massachusetts,11/14/01,0.530435,1.6,18,
Massachusetts,11/14/01,0.5125,0.9,0,10
Massachusetts,11/15/01,0.804545,1.5,8,
Massachusetts,11/15/01,0.804167,1,11,11
Massachusetts,11/15/01,0.804545,1.5,8,
Massachusetts,11/15/01,0.804167,1,11,11
Massachusetts,11/16/01,0.308696,0.7,7,
Massachusetts,11/16/01,0.383333,0.9,0,10
Massachusetts,11/16/01,0.308696,0.7,7,
Massachusetts,11/16/01,0.383333,0.9,0,10
Massachusetts,11/17/01,0.178261,0.7,18,
Massachusetts,11/17/01,0.116667,0.5,22,6
Massachusetts,11/17/01,0.178261,0.7,18,
Massachusetts,11/17/01,0.116667,0.5,22,6
Massachusetts,11/18/01,0.177273,0.4,17,
Massachusetts,11/18/01,0.229167,0.5,0,6
Massachusetts,11/18/01,0.177273,0.4,17,
Massachusetts,11/18/01,0.229167,0.5,0,6
Massachusetts,11/19/01,0.208696,0.5,7,
Massachusetts,11/19/01,0.241667,0.3,0,3
Massachusetts,11/19/01,0.208696,0.5,7,
Massachusetts,11/19/01,0.241667,0.3,0,3
Massachusetts,11/20/01,0.134783,0.5,20,
Massachusetts,11/20/01,0.129167,0.2,12,2
Massachusetts,11/20/01,0.134783,0.5,20,
Massachusetts,11/20/01,0.129167,0.2,12,2
Massachusetts,11/21/01,0.318182,2,17,
Massachusetts,11/21/01,0.270833,0.9,23,10
Massachusetts,11/21/01,0.318182,2,17,
Massachusetts,11/21/01,0.270833,0.9,23,10
Massachusetts,11/22/01,0.804348,3.5,23,
Massachusetts,11/22/01,0.5875,1.9,23,22
Massachusetts,11/22/01,0.804348,3.5,23,
Massachusetts,11/22/01,0.5875,1.9,23,22
Massachusetts,11/23/01,0.956522,3.3,0,
Massachusetts,11/23/01,1.216667,2.5,1,28
Massachusetts,11/23/01,0.956522,3.3,0,
Massachusetts,11/23/01,1.216667,2.5,1,28
Massachusetts,11/24/01,0.504545,1.2,20,
Massachusetts,11/24/01,0.504167,0.7,1,8
Massachusetts,11/24/01,0.504545,1.2,20,
Massachusetts,11/24/01,0.504167,0.7,1,8
Massachusetts,11/25/01,0.308696,1.1,1,
Massachusetts,11/25/01,0.4,1,2,11
Massachusetts,11/25/01,0.308696,1.1,1,
Massachusetts,11/25/01,0.4,1,2,11
Massachusetts,11/26/01,0.352174,1.1,16,
Massachusetts,11/26/01,0.316667,0.7,20,8
Massachusetts,11/26/01,0.352174,1.1,16,
Massachusetts,11/26/01,0.316667,0.7,20,8
Massachusetts,11/27/01,0.222222,0.7,21,
Massachusetts,11/27/01,0.194444,0.4,0,5
Massachusetts,11/27/01,0.222222,0.7,21,
Massachusetts,11/27/01,0.194444,0.4,0,5
Massachusetts,11/28/01,0.391304,1.2,7,
Massachusetts,11/28/01,0.433333,0.7,10,8
Massachusetts,11/28/01,0.391304,1.2,7,
Massachusetts,11/28/01,0.433333,0.7,10,8
Massachusetts,11/29/01,0.521739,1.2,18,
Massachusetts,11/29/01,0.433333,1.1,22,13
Massachusetts,11/29/01,0.521739,1.2,18,
Massachusetts,11/29/01,0.433333,1.1,22,13
Massachusetts,11/30/01,1.277273,2.3,18,
Massachusetts,11/30/01,1.25,1.9,18,22
Massachusetts,11/30/01,1.277273,2.3,18,
Massachusetts,11/30/01,1.25,1.9,18,22
Massachusetts,12/1/01,0.208696,0.5,16,
Massachusetts,12/1/01,0.2875,1,0,11
Massachusetts,12/1/01,0.208696,0.5,16,
Massachusetts,12/1/01,0.2875,1,0,11
Massachusetts,12/2/01,0.304348,0.8,18,
Massachusetts,12/2/01,0.258333,0.5,19,6
Massachusetts,12/2/01,0.304348,0.8,18,
Massachusetts,12/2/01,0.258333,0.5,19,6
Massachusetts,12/3/01,0.631818,1.7,8,
Massachusetts,12/3/01,0.625,1,12,11
Massachusetts,12/3/01,0.631818,1.7,8,
Massachusetts,12/3/01,0.625,1,12,11
Massachusetts,12/4/01,0.947826,2.5,16,
Massachusetts,12/4/01,0.875,1.4,22,16
Massachusetts,12/4/01,0.947826,2.5,16,
Massachusetts,12/4/01,0.875,1.4,22,16
Massachusetts,12/5/01,1.404348,5.6,19,
Massachusetts,12/5/01,1.233333,3.1,22,35
Massachusetts,12/5/01,1.404348,5.6,19,
Massachusetts,12/5/01,1.233333,3.1,22,35
Massachusetts,12/6/01,0.618182,1,0,
Massachusetts,12/6/01,0.891667,3,0,34
Massachusetts,12/6/01,0.618182,1,0,
Massachusetts,12/6/01,0.891667,3,0,34
Massachusetts,12/7/01,0.452174,0.8,20,
Massachusetts,12/7/01,0.425,0.7,23,8
Massachusetts,12/7/01,0.452174,0.8,20,
Massachusetts,12/7/01,0.425,0.7,23,8
Massachusetts,12/8/01,0.365217,0.8,17,
Massachusetts,12/8/01,0.4,0.7,0,8
Massachusetts,12/8/01,0.365217,0.8,17,
Massachusetts,12/8/01,0.4,0.7,0,8
Massachusetts,12/9/01,0.35,0.6,21,
Massachusetts,12/9/01,0.3625,0.5,0,6
Massachusetts,12/9/01,0.35,0.6,21,
Massachusetts,12/9/01,0.3625,0.5,0,6
Massachusetts,12/10/01,0.865217,2,17,
Massachusetts,12/10/01,0.808333,1.1,22,13
Massachusetts,12/10/01,0.865217,2,17,
Massachusetts,12/10/01,0.808333,1.1,22,13
Massachusetts,12/11/01,0.895652,1.6,7,
Massachusetts,12/11/01,0.933333,1.1,0,13
Massachusetts,12/11/01,0.895652,1.6,7,
Massachusetts,12/11/01,0.933333,1.1,0,13
Massachusetts,12/12/01,0.472727,0.9,8,
Massachusetts,12/12/01,0.5,0.7,0,8
Massachusetts,12/12/01,0.472727,0.9,8,
Massachusetts,12/12/01,0.5,0.7,0,8
Massachusetts,12/13/01,0.995652,1.7,10,
Massachusetts,12/13/01,0.9625,1.4,15,16
Massachusetts,12/13/01,0.995652,1.7,10,
Massachusetts,12/13/01,0.9625,1.4,15,16
Massachusetts,12/14/01,0.730435,1.4,17,
Massachusetts,12/14/01,0.754167,1,18,11
Massachusetts,12/14/01,0.730435,1.4,17,
Massachusetts,12/14/01,0.754167,1,18,11
Massachusetts,12/15/01,0.259091,0.4,0,
Massachusetts,12/15/01,0.329167,0.8,0,9
Massachusetts,12/15/01,0.259091,0.4,0,
Massachusetts,12/15/01,0.329167,0.8,0,9
Massachusetts,12/16/01,0.178261,0.3,15,
Massachusetts,12/16/01,0.175,0.3,18,3
Massachusetts,12/16/01,0.178261,0.3,15,
Massachusetts,12/16/01,0.175,0.3,18,3
Massachusetts,12/17/01,0.804348,1.6,10,
Massachusetts,12/17/01,0.754167,1.3,14,15
Massachusetts,12/17/01,0.804348,1.6,10,
Massachusetts,12/17/01,0.754167,1.3,14,15
Massachusetts,12/18/01,0.495455,0.7,0,
Massachusetts,12/18/01,0.5125,0.7,0,8
Massachusetts,12/18/01,0.495455,0.7,0,
Massachusetts,12/18/01,0.5125,0.7,0,8
Massachusetts,12/19/01,0.880952,3,21,
Massachusetts,12/19/01,0.604348,2.1,23,24
Massachusetts,12/19/01,0.880952,3,21,
Massachusetts,12/19/01,0.604348,2.1,23,24
Massachusetts,12/20/01,0.852174,2.4,7,
Massachusetts,12/20/01,1.108333,2,0,23
Massachusetts,12/20/01,0.852174,2.4,7,
Massachusetts,12/20/01,1.108333,2,0,23
Massachusetts,12/21/01,0.240909,0.3,0,
Massachusetts,12/21/01,0.258333,0.4,0,5
Massachusetts,12/21/01,0.240909,0.3,0,
Massachusetts,12/21/01,0.258333,0.4,0,5
Massachusetts,12/22/01,0.182609,0.3,17,
Massachusetts,12/22/01,0.170833,0.3,23,3
Massachusetts,12/22/01,0.182609,0.3,17,
Massachusetts,12/22/01,0.170833,0.3,23,3
Massachusetts,12/23/01,0.6,1.1,17,
Massachusetts,12/23/01,0.529167,0.9,23,10
Massachusetts,12/23/01,0.6,1.1,17,
Massachusetts,12/23/01,0.529167,0.9,23,10
Massachusetts,12/24/01,0.713636,1.3,8,
Massachusetts,12/24/01,0.75,1,15,11
Massachusetts,12/24/01,0.713636,1.3,8,
Massachusetts,12/24/01,0.75,1,15,11
Massachusetts,12/25/01,0.373913,0.9,21,
Massachusetts,12/25/01,0.333333,0.7,23,8
Massachusetts,12/25/01,0.373913,0.9,21,
Massachusetts,12/25/01,0.333333,0.7,23,8
Massachusetts,12/26/01,0.730435,1,6,
Massachusetts,12/26/01,0.758333,0.8,0,9
Massachusetts,12/26/01,0.730435,1,6,
Massachusetts,12/26/01,0.758333,0.8,0,9
Massachusetts,12/27/01,0.457143,0.9,17,
Massachusetts,12/27/01,0.483333,0.6,0,7
Massachusetts,12/27/01,0.457143,0.9,17,
Massachusetts,12/27/01,0.483333,0.6,0,7
Massachusetts,12/28/01,0.491304,1.1,18,
Massachusetts,12/28/01,0.454167,0.9,22,10
Massachusetts,12/28/01,0.491304,1.1,18,
Massachusetts,12/28/01,0.454167,0.9,22,10
Massachusetts,12/29/01,0.352174,0.6,17,
Massachusetts,12/29/01,0.379167,0.8,0,9
Massachusetts,12/29/01,0.352174,0.6,17,
Massachusetts,12/29/01,0.379167,0.8,0,9
Massachusetts,12/30/01,0.227273,0.4,0,
Massachusetts,12/30/01,0.283333,0.5,0,6
Massachusetts,12/30/01,0.227273,0.4,0,
Massachusetts,12/30/01,0.283333,0.5,0,6
Massachusetts,12/31/01,0.343478,0.7,17,
Massachusetts,12/31/01,0.316667,0.5,17,6
Massachusetts,12/31/01,0.343478,0.7,17,
Massachusetts,12/31/01,0.316667,0.5,17,6
Massachusetts,1/1/02,0.247826,0.4,0,
Massachusetts,1/1/02,0.242105,0.4,5,5
Massachusetts,1/1/02,0.247826,0.4,0,
Massachusetts,1/1/02,0.242105,0.4,5,5
Massachusetts,1/2/02,0.322222,0.8,17,
Massachusetts,1/2/02,0.226667,0.3,9,3
Massachusetts,1/2/02,0.322222,0.8,17,
Massachusetts,1/2/02,0.226667,0.3,9,3
Massachusetts,1/3/02,0.386957,0.6,8,
Massachusetts,1/3/02,0.4,0.5,0,6
Massachusetts,1/3/02,0.386957,0.6,8,
Massachusetts,1/3/02,0.4,0.5,0,6
Massachusetts,1/11/02,0.690909,1.3,17,
Massachusetts,1/11/02,0.6625,0.9,15,10
Massachusetts,1/11/02,0.690909,1.3,17,
Massachusetts,1/11/02,0.6625,0.9,15,10
Massachusetts,1/12/02,0.530435,1.4,17,
Massachusetts,1/12/02,0.504167,1,23,11
Massachusetts,1/12/02,0.530435,1.4,17,
Massachusetts,1/12/02,0.504167,1,23,11
Massachusetts,1/13/02,0.378261,0.8,0,
Massachusetts,1/13/02,0.479167,1,0,11
Massachusetts,1/13/02,0.378261,0.8,0,
Massachusetts,1/13/02,0.479167,1,0,11
Massachusetts,1/14/02,0.481818,1.2,20,
Massachusetts,1/14/02,0.408333,1,23,11
Massachusetts,1/14/02,0.481818,1.2,20,
Massachusetts,1/14/02,0.408333,1,23,11
Massachusetts,1/15/02,0.643478,1.4,8,
Massachusetts,1/15/02,0.666667,0.9,0,10
Massachusetts,1/15/02,0.643478,1.4,8,
Massachusetts,1/15/02,0.666667,0.9,0,10
Massachusetts,1/16/02,0.4,0.8,19,
Massachusetts,1/16/02,0.425,0.7,0,8
Massachusetts,1/16/02,0.4,0.8,19,
Massachusetts,1/16/02,0.425,0.7,0,8
Massachusetts,1/17/02,0.613636,1.3,17,
Massachusetts,1/17/02,0.616667,0.8,17,9
Massachusetts,1/17/02,0.613636,1.3,17,
Massachusetts,1/17/02,0.616667,0.8,17,9
Massachusetts,1/18/02,0.465217,0.7,7,
Massachusetts,1/18/02,0.475,0.7,0,8
Massachusetts,1/18/02,0.465217,0.7,7,
Massachusetts,1/18/02,0.475,0.7,0,8
Massachusetts,1/19/02,0.504348,0.7,11,
Massachusetts,1/19/02,0.4875,0.7,17,8
Massachusetts,1/19/02,0.504348,0.7,11,
Massachusetts,1/19/02,0.4875,0.7,17,8
Massachusetts,1/20/02,0.518182,0.9,18,
Massachusetts,1/20/02,0.5125,0.8,23,9
Massachusetts,1/20/02,0.518182,0.9,18,
Massachusetts,1/20/02,0.5125,0.8,23,9
Massachusetts,1/21/02,0.895652,1.6,15,
Massachusetts,1/21/02,0.895833,1.4,16,16
Massachusetts,1/21/02,0.895652,1.6,15,
Massachusetts,1/21/02,0.895833,1.4,16,16
Massachusetts,1/22/02,0.530435,0.9,17,
Massachusetts,1/22/02,0.529167,0.8,22,9
Massachusetts,1/22/02,0.530435,0.9,17,
Massachusetts,1/22/02,0.529167,0.8,22,9
Massachusetts,1/23/02,0.431818,0.7,6,
Massachusetts,1/23/02,0.4875,0.8,0,9
Massachusetts,1/23/02,0.431818,0.7,6,
Massachusetts,1/23/02,0.4875,0.8,0,9
Massachusetts,1/24/02,0.71,1.2,17,
Massachusetts,1/24/02,0.638889,1,20,11
Massachusetts,1/24/02,0.71,1.2,17,
