date,Arcimoto,Ferrari,FiatChrysler,Ford,GM,Google,HarleyDavidson,Honda,KandiTechnologiesInc,NIO,Nvidia,SpartanMotors,TataMotors,Tesla,Toyota,WorkhorseGroupInc
1/21/2014,0,0,0,12.6217,31.246,582.4319,59.1538,34.744,13.33,0,15.2614,6.2552,30.6401,176.68,103.2031,1.101
1/22/2014,0,0,0,12.7294,31.6209,583.0925,58.5931,34.6481,13.9,0,15.2424,6.246,31.2079,178.56,104.2569,1.15
1/23/2014,0,0,0,12.6371,31.3112,580.63,57.7344,33.9677,13.11,0,15.1853,6.0882,30.3512,181.5,102.2607,1.2
1/24/2014,0,0,0,12.1756,30.0154,562.4769,56.0958,33.1477,12.37,0,14.7954,5.8005,28.7276,174.6,100.9927,1.25
1/27/2014,0,0,0,12.0833,29.9584,551.1656,56.2711,33.2175,11.61,0,14.7004,5.6241,27.1438,169.62,100.2645,1.139
1/28/2014,0,0,0,12.091,29.9991,562.0665,56.8757,33.2,12.19,0,14.843,5.587,28.7475,178.38,100.9499,1.139
1/29/2014,0,0,0,11.8313,29.6242,554.0135,56.1133,33.3571,11.84,0,14.7004,5.4664,27.9905,175.23,100.4102,1.139
1/30/2014,0,0,0,11.8235,30.0236,568.2647,55.3686,33.3222,12.17,0,14.9476,5.4942,28.2495,182.84,100.3759,1.131
1/31/2014,0,0,0,11.5987,29.4042,591.0755,54.0542,32.7203,11.96,0,14.9286,5.3364,27.7414,181.41,98.3197,1.149
2/3/2014,0,0,0,11.2808,28.7278,567.2817,53.6512,31.7869,11.22,0,14.7289,5.0859,26.6358,177.11,96.5977,1.25
2/4/2014,0,0,0,11.5289,29.1923,569.6491,54.615,31.3333,11.67,0,14.8145,5.1601,27.6916,178.73,96.3749,1.2
2/5/2014,0,0,0,11.4204,28.7196,572.1716,54.4573,31.3769,11.62,0,14.6813,5.0395,27.9008,174.42,99.0908,1.26
2/6/2014,0,0,0,11.5134,28.7115,580.56,56.5339,31.3159,12.6,0,14.8715,5.1508,28.7077,178.38,99.3478,1.199
2/7/2014,0,0,0,11.6064,29.4287,589.3087,56.937,31.8829,13.04,0,15.0902,5.1694,28.877,186.53,100.5644,1.2
2/10/2014,0,0,0,11.5056,28.4425,587.0515,56.5953,31.8218,13.81,0,15.1378,5.0116,30.5006,196.56,100.2731,1.25
2/11/2014,0,0,0,11.5987,28.7278,595.6851,56.6829,32.0137,13.48,0,15.4515,4.7889,30.5006,196.62,101.0184,1.2
2/12/2014,0,0,0,11.6297,28.9804,593.9383,57.1035,32.4673,13.35,0,16.003,4.826,30.6401,195.32,100.7186,1.112
2/13/2014,0,0,0,11.6917,28.687,600.5499,56.7442,32.2928,13.28,0,16.507,5.1323,30.919,199.63,99.5106,1.2
2/14/2014,0,0,0,11.8158,29.2983,602.0014,57.1798,32.0573,13.194,0,17.03,5.1879,32.1442,198.23,98.671,1.2
2/18/2014,0,0,0,11.9321,29.5917,606.0454,56.1062,32.4237,13.88,0,17.0205,5.3086,31.7259,203.7,99.622,1.2
2/19/2014,0,0,0,11.8235,29.3635,601.7712,55.5255,31.9265,13.35,0,17.2487,4.9931,31.696,193.64,98.7138,1.095
2/20/2014,0,0,0,11.839,29.7546,602.6571,56.5902,31.5427,13.67,0,17.8572,5.1972,32.1741,209.97,98.8081,1.1
2/21/2014,0,0,0,11.7537,29.9013,602.4969,56.599,31.5252,13.36,0,17.7241,5.1879,32.6921,209.6,99.6734,1.4
2/24/2014,0,0,0,11.7692,29.7872,606.8613,57.0038,31.5078,15.56,0,17.9808,5.4014,32.6522,217.65,99.5277,1.525
2/25/2014,0,0,0,11.746,29.4205,610.61,56.3086,31.6124,15.57,0,17.8997,5.2344,32.6323,248,99.7847,1.699
2/26/2014,0,0,0,11.8313,30.0154,610.6951,56.6254,31.4554,15.82,0,17.871,5.3643,33.6882,253,99.0222,1.5
2/27/2014,0,0,0,11.9321,29.9665,610.2146,57.5494,31.7782,16.46,0,17.6704,5.3272,34.9134,252.54,99.3992,1.4
2/28/2014,0,0,0,11.9321,29.502,608.4328,58.1301,31.4467,16.69,0,17.5558,5.2622,34.744,244.81,98.7824,1.241
3/3/2014,0,0,0,11.7848,29.5102,601.9463,57.2326,31.752,17.33,0,17.4698,5.1044,34.3356,250.56,97.3259,1.231
3/4/2014,0,0,0,11.9166,30.0969,608.0625,58.4733,32.2143,18.35,0,17.6513,5.29,34.8437,254.84,98.7052,1.2
3/5/2014,0,0,0,12.1181,30.5778,609.7391,58.9309,32.2056,19.9,0,17.8041,5.3364,34.495,252.66,97.0346,1.132
3/6/2014,0,0,0,12.1491,30.5941,610.4148,59.6437,32.5371,19.3,0,17.5558,5.3272,34.5548,252.94,98.2255,1.162
3/7/2014,0,0,0,12.1104,30.7163,608.0024,59.9341,32.3801,19.4,0,17.5367,5.2529,33.8774,246.21,97.6343,1.2
3/10/2014,0,0,0,12.0251,30.2273,606.3908,59.3181,31.9003,19.05,0,17.2788,5.2622,33.9472,238.84,97.1031,1.1
3/11/2014,0,0,0,11.8623,28.6707,600.595,59.9253,32.1794,17.82,0,17.4507,5.1508,33.4591,234.41,96.3492,1.3
3/12/2014,0,0,0,11.9398,28.4099,604.2536,59.8285,31.8916,17.98,0,17.4985,5.1787,32.9809,241.49,95.3554,1.3
3/13/2014,0,0,0,11.7692,27.7824,595.1245,59.1421,31.2635,17.64,0,16.9445,4.9838,32.3534,237.79,94.4215,1.2
3/14/2014,0,0,0,11.6917,28.0291,586.9864,59.1509,30.9408,17.36,0,17.0209,4.9745,32.5725,230.97,93.1793,1.175
3/17/2014,0,0,0,11.8468,28.4731,596.646,59.5205,31.3159,21.41,0,17.0209,5.0395,33.3097,233.98,94.8156,1.15
3/18/2014,0,0,0,12.0096,28.9171,606.2356,59.9956,30.8448,21.16,0,17.4221,5.1508,33.0606,240.04,94.096,1.15
3/19/2014,0,0,0,12.0018,28.7033,600.2246,59.6877,30.7052,19.04,0,17.723,5.0302,32.4729,235.84,93.1107,1.1
3/20/2014,0,0,0,12.0561,28.991,599.1786,59.8109,30.5308,18.37,0,17.7373,5.0023,32.8714,234.91,92.194,1.08
3/21/2014,0,0,0,11.9941,28.7855,592.1115,59.5381,30.5395,18.9,0,17.7086,4.9745,32.971,228.89,91.9884,1.07
3/24/2014,0,0,0,11.9321,28.8924,579.544,58.8077,30.0074,17.6,0,17.6227,4.8817,33.0307,220.17,92.4767,1.025
3/25/2014,0,0,0,11.8855,28.3744,579.9394,58.4293,30.2255,17.45,0,17.6227,4.8446,33.8276,220.44,92.9222,1.099
3/26/2014,0,0,0,11.8235,28.136,566.551,58.8341,30.2389,16.22,0,17.2215,4.6775,34.5647,212.96,96.4345,1.05
3/27/2014,0,0,0,11.8235,28.3744,557.6971,58.1477,30.3267,15.7,0,16.9923,4.761,34.0767,207.32,97.3506,1.099
3/28/2014,0,0,0,11.9786,28.5553,560.6351,58.2269,30.5812,16.14,0,17.0973,4.7332,34.4452,212.37,98.4412,1.1
3/31/2014,0,0,0,12.0949,28.3004,557.8123,58.6141,31.0201,16.4,0,17.1069,4.7703,35.272,208.45,98.5023,1.003
4/1/2014,0,0,0,12.6531,28.2346,568.0124,60.0396,30.8972,15.8,0,17.8137,4.9188,35.9095,216.97,98.7815,1.1
4/2/2014,0,0,0,12.7616,28.6786,568.1176,60.4708,31.1693,16.57,0,17.6991,4.9374,36.6566,230.29,98.9734,1.1
4/3/2014,0,0,0,12.7074,29.1391,571.5,60.3916,31.2396,15.73,0,17.8901,4.9095,36.1984,225.4,98.4674,1.003
4/4/2014,0,0,0,12.5058,28.6211,545.25,59.6877,30.9323,14.08,0,17.3361,4.8167,35.8796,212.225,97.0714,1.09
4/7/2014,0,0,0,12.3585,28.0455,540.63,57.9893,30.2301,13.19,0,17.3934,4.7425,36.1585,207.52,97.1848,1.09
4/8/2014,0,0,0,12.4825,28.3908,557.51,58.7461,29.6333,14.34,0,18.0143,4.9838,36.6566,215.46,95.1869,1
4/9/2014,0,0,0,12.281,27.6426,567.04,59.7317,30.0107,14.38,0,17.9952,5.1508,37.812,216.93,93.9916,1.14
4/10/2014,0,0,0,12.1181,27.3795,546.69,58.6317,29.247,12.74,0,17.5558,5.0116,37.6626,204.19,90.205,1.174
4/11/2014,0,0,0,12.1181,26.2531,537.76,57.6462,29.6157,12.26,0,17.3075,5.0116,37.2542,203.78,91.5138,1.15
4/14/2014,0,0,0,12.1724,26.7629,545.2,57.391,30.0195,12.16,0,17.4985,4.8446,38.1507,198.09,93.6339,
4/15/2014,0,0,0,12.281,27.4289,548.7,57.523,29.9141,11.77,0,17.6227,4.7425,36.4773,193.91,93.2325,1.15
4/16/2014,0,0,0,12.4593,27.9304,563.9,58.5613,30.3355,11.88,0,17.6609,4.826,37.1945,199.11,94.6372,1.15
4/17/2014,0,0,0,12.405,27.9386,543.34,58.6405,29.9931,11.9,0,17.7277,4.9188,37.304,198.12,94.2446,1.2
4/21/2014,0,0,0,12.3895,27.9386,539.37,59.4325,29.6771,12.62,0,17.871,4.9559,37.832,204.38,94.7855,1.2
4/22/2014,0,0,0,12.4825,28.1442,545.5,63.2427,29.5367,13.46,0,18.0238,5.0766,37.8718,218.64,94.5936,1.037
4/23/2014,0,0,0,12.5833,28.2757,537.51,63.1107,29.7123,12.88,0,18.234,4.8817,37.5331,207.99,94.358,
4/24/2014,0,0,0,12.6531,28.0948,534.44,63.0315,29.563,12.61,0,18.3963,4.7982,37.6825,207.86,93.3896,1.037
4/25/2014,0,0,0,12.2344,27.7249,523.1,63.0491,28.9925,12.15,0,17.8901,4.6682,37.1745,199.85,92.9097,1.099
4/28/2014,0,0,0,12.3817,27.7577,522.98,63.7971,28.6853,11.08,0,17.8137,4.7982,37.0251,198.51,93.4157,1.1
4/29/2014,0,0,0,12.498,27.9468,536.33,64.5978,28.7818,11.6,0,17.8519,4.826,37.0251,206.92,93.7909,1.05
4/30/2014,0,0,0,12.6191,28.3497,534.88,65.0642,29.2295,11.21,0,17.6418,4.9281,37.2741,207.89,94.5936,1.02
5/1/2014,0,0,0,12.4316,28.6951,538.53,64.2283,29.5543,11.39,0,17.7373,4.8538,37.1745,207.73,95.7365,1.07
5/2/2014,0,0,0,12.4238,28.7526,533.87,63.9555,29.5981,11.31,0,17.6036,4.7332,37.2741,210.91,95.911,1.2
5/5/2014,0,0,0,12.2988,28.5717,535.33,64.369,29.6684,12.33,0,17.7946,4.7332,37.1745,216.61,95.4835,
5/6/2014,0,0,0,12.1581,28.5717,522.57,64.2635,29.5455,13.14,0,17.4316,4.6404,37.6029,207.28,95.0996,1.2
5/7/2014,0,0,0,12.08,28.8348,518,63.7443,29.4489,12.45,0,17.4555,4.529,37.9714,201.35,95.1258,1.15
5/8/2014,0,0,0,12.3535,28.6539,520.17,63.0403,29.01,11.56,0,17.6704,4.362,38.1308,178.59,94.358,1.3
5/9/2014,0,0,0,12.3222,28.1442,526.62,63.4627,28.9047,11.44,0,17.2406,4.5754,38.2902,182.26,94.9862,1.2
5/12/2014,0,0,0,12.3769,28.6293,538.43,64.4394,28.8608,13.26,0,17.7468,4.8631,40.372,184.67,95.2828,1.2
5/13/2014,0,0,0,12.3925,28.9006,541.54,64.6506,29.642,12.4,0,17.4603,4.8725,38.8878,190.16,97.1761,1.3
5/14/2014,0,0,0,12.3066,28.7279,534.41,63.7179,29.3875,11.86,0,17.2884,4.5914,39.4058,190.62,96.3473,1.3
5/15/2014,0,0,0,12.2597,28.2511,529.12,62.4947,29.0188,12.1,0,17.1928,4.5633,39.4556,188.59,95.5359,
5/16/2014,0,0,0,12.3144,27.9551,528.3,63.3659,29.2734,11.84,0,17.1546,4.6195,40.5214,191.56,95.6318,1.3
5/19/2014,0,0,0,12.4394,27.5748,538.83,63.6299,27.1128,11.46,0,17.7086,4.6851,40.7804,196.09,94.7594,1.32
5/20/2014,0,0,0,12.3222,27.1904,540.39,62.8467,29.5016,11.18,0,17.5023,4.5726,40.621,195.3,93.9392,1.4
5/21/2014,0,0,0,12.4316,27.5111,549.7,63.4363,29.7913,11.06,0,17.5023,4.5445,40.5812,199.45,94.2795,1.4
5/22/2014,0,0,0,12.4316,27.4782,555.45,63.0403,30.0721,11.02,0,17.5791,4.6289,39.1767,204.88,95.5271,
5/23/2014,0,0,0,12.5176,27.6509,563.8,62.2219,30.4671,11.47,0,17.7422,4.7882,40.5414,207.3,95.658,1.4
5/27/2014,0,0,0,12.627,27.9057,574.87,62.7564,30.6164,12.59,0,18.0589,4.91,39.5652,211.56,96.0681,
5/28/2014,0,0,0,12.7442,28.4402,570.45,62.8536,30.3706,12.51,0,18.2124,4.8163,38.5691,210.24,95.8936,1.25
5/29/2014,0,0,0,12.9239,28.3251,570.56,62.9242,30.6076,12.54,0,18.1836,4.76,37.5232,210.24,97.2721,1.101
5/30/2014,0,0,0,12.8457,28.4319,571.65,62.9331,30.8797,12.23,0,18.2316,4.6289,37.0948,207.77,98.6855,1.11
6/2/2014,0,0,0,12.8457,28.6622,564.34,62.7387,30.9587,11.75,0,18.174,4.5164,37.3738,204.7,99.4184,1.14
6/3/2014,0,0,0,12.9317,28.991,554.51,62.7034,30.8797,11.76,0,18.0973,4.4977,37.4933,204.94,100.2647,1.1
6/4/2014,0,0,0,13.1192,30.027,553.76,63.0126,30.6339,12.19,0,18.1164,4.5352,37.2741,203.99,99.8808,1.1
6/5/2014,0,0,0,13.0333,29.8215,564.93,62.7741,30.748,12.2,0,18.1932,4.7788,38.6687,206.9,99.9767,1.1
6/6/2014,0,0,0,13.3458,30.3023,566.03,63.5161,30.8007,12.09,0,18.2604,4.8256,39.3759,208.171,100.4653,1.1
6/9/2014,0,0,0,13.2833,30.2609,570.73,64.055,30.7217,12.36,0,18.2796,4.9568,39.7544,205.31,100.3955,1.09
6/10/2014,0,0,0,13.2911,30.178,568.3,63.6045,30.59,12.28,0,18.3755,4.9756,39.4955,202.3,99.3486,1.08
6/11/2014,0,0,0,13.2052,29.9458,567.5,63.6398,30.6076,13.15,0,18.6154,4.835,39.1269,204.47,99.5143,1.1
6/12/2014,0,0,0,12.9083,29.4484,559.5,61.6521,30.4584,12.64,0,18.7306,4.7507,38.9775,203.52,99.6888,1.1
6/13/2014,0,0,0,12.9395,29.5396,560.35,61.0338,30.4408,12.75,0,18.7497,4.7319,38.0411,206.42,99.6714,1.1
6/16/2014,0,0,0,12.9942,29.8961,552.3,60.7246,30.432,13.15,0,18.6922,4.8538,38.599,224.61,99.8808,1.05
6/17/2014,0,0,0,13.1192,30.1448,550.615,60.8924,30.4935,14.09,0,18.8169,5.0412,39.2365,231.67,100.0814,1.15
6/18/2014,0,0,0,13.1505,30.0951,560.66,61.7582,30.7217,13.92,0,18.7977,5.0599,39.3759,227.12,101.2506,1.15
6/19/2014,0,0,0,13.1114,30.1531,564.99,61.9613,31.2922,13.59,0,18.364,4.8444,39.3162,227.79,102.7338,1.2
6/20/2014,0,0,0,13.0255,30.0287,566.52,63.0479,31.2747,13.23,0,18.1644,4.8444,38.7085,229.59,103.1438,1.199
6/23/2014,0,0,0,13.1895,30.4018,574.29,63.0479,30.8709,13.09,0,17.9533,4.7788,38.8679,237.22,102.2714,1.121
6/24/2014,0,0,0,13.2599,30.3272,572.54,62.4207,30.6076,12.73,0,17.675,4.7132,39.5253,232.5,101.6868,1.3
6/25/2014,0,0,0,13.4396,30.75,585.93,61.3695,30.8007,12.89,0,17.8574,4.4602,39.2265,236.891,102.4895,1.301
6/26/2014,0,0,0,13.4396,30.5925,584.77,61.1398,30.7389,13.07,0,17.6175,4.4696,38.9874,235.6,102.6465,1.309
6/27/2014,0,0,0,13.5021,30.3604,585.69,61.3076,30.7742,13.65,0,17.6367,4.5352,38.5193,239.06,103.6848,1.1
6/30/2014,0,0,0,13.4708,30.0951,584.67,61.7052,30.8979,14.1413,0,17.7902,4.2541,38.9078,240.06,104.4002,1
7/1/2014,0,0,0,13.4474,31.1646,591.49,62.1292,31.1098,14.21,0,17.9917,4.3571,40.3123,239.72,106.6686,1.003
7/2/2014,0,0,0,13.4552,31.2889,590.78,59.8942,30.942,14.13,0,17.9269,4.3946,40.9896,229.425,106.3371,1.149
7/3/2014,0,0,0,13.5334,31.2889,593.08,60.4772,30.9067,14,0,18.0877,4.4789,41.9757,229.25,106.2062,1.1
7/7/2014,0,0,0,13.5334,31.0402,590.76,60.6627,31.0568,14.8501,0,17.9437,4.329,41.7865,222.66,105.7089,1.05
7/8/2014,0,0,0,13.3693,31.1563,578.4,60.3536,30.8979,14.7,0,17.7998,4.3103,41.0195,219.07,104.9586,
7/9/2014,0,0,0,13.6193,31.4796,583.36,60.9984,31.2687,14.8,0,18.3371,4.2728,41.3681,223.06,104.7317,
7/10/2014,0,0,0,13.5177,31.2972,580.04,59.8589,30.8979,14.51,0,18.2364,4.2166,40.6609,219.46,102.9955,1.15
7/11/2014,0,0,0,13.6506,31.463,586.65,60.3801,30.8714,14.72,0,18.2796,4.2728,40.4417,218.13,103.4056,1.095
7/14/2014,0,0,0,13.7131,31.2558,594.26,59.4702,31.101,18.64,0,18.5099,4.3571,40.8701,226.7,103.8244,1.15
7/15/2014,0,0,0,13.7053,31.1563,593.06,58.3306,31.2334,18.1005,0,18.5866,4.2634,41.4179,219.58,103.5713,1.1
7/16/2014,0,0,0,13.9084,31.0734,590.62,58.8783,31.516,19.12,0,18.5674,4.2541,41.5275,217.16,103.9552,1.1
7/17/2014,0,0,0,13.8615,30.7583,580.82,59.4525,30.995,18.89,0,18.5195,4.2259,41.4777,215.4,103.2834,1.06
7/18/2014,0,0,0,13.8459,31.0153,605.11,59.4525,31.1628,19.62,0,17.6942,4.2728,41.8463,220.0201,103.7371,1.125
7/21/2014,0,0,0,13.8303,31.0319,598.44,59.2581,31.1451,21.6,0,17.7998,4.2447,41.4777,220.54,103.5277,1.1
7/22/2014,0,0,0,13.924,31.3055,603.57,56.0603,31.3041,20.8164,0,17.723,4.3197,42.4638,219.58,103.9814,1.1
7/23/2014,0,0,0,13.8928,31.0153,605.19,57.0673,31.0391,18.28,0,17.3488,4.3103,42.0256,222.49,104.1995,1.1
7/24/2014,0,0,0,13.9397,29.6308,603.01,57.1027,31.0215,16.4,0,17.3776,4.2915,41.3582,223.54,104.1559,1.025
7/25/2014,0,0,0,13.7678,29.0753,598.08,56.4931,30.8979,17.38,0,17.0705,4.2353,40.3621,223.57,104.374,1.045
7/28/2014,0,0,0,13.7834,28.9344,599.02,55.6009,31.0656,17.15,0,17.0034,4.1885,40.2724,224.82,105.2029,1.1
7/29/2014,0,0,0,13.7287,28.5613,593.95,55.7069,31.8074,16.57,0,17.0609,4.0479,40.0333,225.01,105.2029,
7/30/2014,0,0,0,13.7405,28.4452,595.44,55.9808,31.6484,17.25,0,17.3488,4.0667,39.5552,228.92,104.7317,1.1
7/31/2014,0,0,0,13.3942,28.039,579.55,54.6115,30.8007,16.9,0,16.7923,4.0292,38.9994,223.3,102.9432,1
8/1/2014,0,0,0,13.229,27.7239,573.6,55.0444,30.5535,16.94,0,16.9746,4.0479,39.097,233.27,102.5942,
8/4/2014,0,0,0,13.3942,27.8649,582.27,55.0444,30.4652,17.8,0,16.9362,4.1041,39.6868,238.52,103.0566,
8/5/2014,0,0,0,13.2762,27.6576,573.14,54.0284,30.2091,18.78,0,16.9458,4.1791,39.5468,238.49,103.8505,1.1
8/6/2014,0,0,0,13.3627,27.6908,574.49,54.5055,30.0766,19.04,0,16.9266,4.2259,38.8171,248.9301,101.7391,
8/7/2014,0,0,0,13.2368,27.4503,571.81,53.5602,30.0148,19.2,0,16.7539,4.2728,38.6371,252.39,101.8002,1.001
8/8/2014,0,0,0,13.4493,27.7986,577.94,54.532,30.2002,18.57,0,18.2316,4.4508,38.2273,248.13,102.6291,1.01
8/11/2014,0,0,0,13.5123,28.0224,577.25,54.6557,30.0413,19.09,0,18.1356,4.4789,41.0963,259.32,101.87,0.815
8/12/2014,0,0,0,13.5437,27.9395,572.12,54.5143,29.9442,17.21,0,18.1356,4.3759,41.8261,259.96,102.2888,0.851
8/13/2014,0,0,0,13.709,28.1468,584.56,55.0267,30.3239,17.52,0,18.2412,4.3852,42.1859,260.31,102.8908,0.94
8/14/2014,0,0,0,13.7169,28.1468,584.65,55.1239,30.1119,17.47,0,18.0397,4.5164,43.8054,261.38,102.725,1
8/15/2014,0,0,0,13.6224,28.0556,583.71,54.6733,29.9883,17.73,0,18.27,4.6382,44.2553,262.01,101.9834,1.2
8/18/2014,0,0,0,13.7169,28.5198,592.7,55.4154,30.1296,18.87,0,18.5195,4.76,45.5348,259.94,102.2626,1.35
8/19/2014,0,0,0,13.6618,28.6608,597.11,55.6009,30.0943,19.7401,0,18.6688,4.8538,46.0347,256.76,102.0358,1.3
8/20/2014,0,0,0,13.7011,28.6276,595.41,56.873,30.1031,20.39,0,18.5532,4.835,46.7344,255.71,100.9452,1.2
8/21/2014,0,0,0,13.6933,28.6857,592.42,56.555,30.6683,19.18,0,18.3797,4.7975,46.7544,254.34,101.015,1.2
8/22/2014,0,0,0,13.5123,28.3872,592.54,56.2281,30.3327,19.28,0,18.3893,4.7694,46.7744,256.78,99.5405,1.225
8/25/2014,0,0,0,13.5595,28.7437,590.57,56.3871,30.4652,18.27,0,18.4183,4.8631,46.7144,262.55,100.221,1.205
8/26/2014,0,0,0,13.528,28.8929,588.12,56.2546,30.2709,19.09,0,18.7508,4.8444,47.2543,261.74,100.4043,1.35
8/27/2014,0,0,0,13.6618,28.7769,583,56.3076,29.9795,19.26,0,18.5339,4.8444,48.034,263.25,100.2559,1.25
8/28/2014,0,0,0,13.709,28.752,580.32,56.0603,30.0855,19.12,0,18.6881,4.9006,47.5542,263.86,99.7586,1.25
8/29/2014,0,0,0,13.7011,28.8515,582.36,56.1486,30.0678,17.86,0,18.7459,4.8912,48.174,269.7,99.7412,
9/2/2014,0,0,0,13.8507,28.8515,588.63,55.9366,29.8205,17.54,0,18.7893,5.0505,48.3039,284.12,101.3814,1.301
9/3/2014,0,0,0,13.7484,28.5779,589.52,56.0779,29.9883,17.25,0,18.9724,5.0693,48.144,281.19,101.172,1.65
9/4/2014,0,0,0,13.591,28.7105,593.14,56.5461,29.9265,17.13,0,19.305,5.1255,48.1839,286.04,101.2506,2.47
9/5/2014,0,0,0,13.4887,28.6691,597.78,57.7034,29.8912,17.07,0,19.2471,5.2942,47.5642,277.39,101.5472,2.55
9/8/2014,0,0,0,13.2211,27.7993,601.63,57.6769,29.8912,16.65,0,19.0736,5.2004,47.8441,282.11,101.2418,3.35
9/9/2014,0,0,0,13.0873,27.6571,591.97,57.2528,29.7499,15.65,0,18.8327,5.0224,47.1543,278.48,100.3519,2.91
9/10/2014,0,0,0,13.0873,27.8411,593.42,56.7758,30.2267,16.28,0,18.9002,5.0693,46.8944,281.1,101.6344,2.2
9/11/2014,0,0,0,13.1109,28.1088,591.11,57.6062,30.3769,15.91,0,18.7074,5.1911,47.1643,280.31,101.5297,2.2
9/12/2014,0,0,0,13.0558,27.8244,584.9,57.1493,30.4652,15.7,0,18.4279,5.0599,47.2443,279.2,102.1754,2
9/15/2014,0,0,0,12.9614,28.1255,581.64,57.1582,30.4652,15.35,0,18.1773,4.9287,46.9644,253.86,102.219,2
9/16/2014,0,0,0,13.0007,28.1924,588.78,56.3953,30.1384,15.68,0,18.4423,4.9943,46.0247,260.74,102.5942,2.01
9/17/2014,0,0,0,13.0086,28.3095,593.29,55.3307,29.9618,15.76,0,18.4568,5.0037,46.1446,261.38,102.3848,2.05
9/18/2014,0,0,0,13.048,28.46,597.27,55.5702,30.4917,15.39,0,18.7363,5.013,46.7644,263.82,104.1995,2.05
9/19/2014,0,0,0,13.103,28.3847,605.4,55.4992,30.4298,15.02,0,18.3893,5.1067,46.6944,259.32,103.615,2.15
9/22/2014,0,0,0,12.8748,27.9666,597.27,55.1621,30.5446,14.03,0,18.2062,4.9006,47.5442,250.03,103.8331,
9/23/2014,0,0,0,12.7253,27.7826,591.18,54.8516,30.3062,14.26,0,18.1291,4.7694,45.4749,250.41,103.17,1.8
9/24/2014,0,0,0,12.9142,28.1422,598.42,54.0976,30.6948,14.06,0,18.2351,4.7507,44.965,252.14,103.6935,1.9
9/25/2014,0,0,0,12.7489,27.4899,585.25,54.0976,30.5041,13.43,0,17.84,4.6008,42.8657,246.95,103.9432,2
9/26/2014,0,0,0,12.8512,27.7408,587.9,53.7072,30.5574,13.84,0,17.8737,4.5726,44.6651,246.6,104.631,2.3
9/29/2014,0,0,0,11.8911,26.9463,587.81,52.6427,30.22,13.45,0,17.8448,4.4883,43.5155,245.26,103.6345,2.3
9/30/2014,0,0,0,11.6393,26.7121,588.41,51.6313,30.4331,12.99,0,17.7821,4.3759,43.6954,242.68,103.6433,2
10/1/2014,0,0,0,11.4819,27.1721,579.63,51.1345,29.9981,12.03,0,17.6087,4.3103,44.0853,240.24,102.8673,2
10/2/2014,0,0,0,11.4583,27.7491,580.88,51.5515,28.4089,14.24,0,17.5316,4.5352,44.5352,251.42,100.9537,2
10/3/2014,0,0,0,11.4819,28.2342,586.25,52.687,28.8351,13.44,0,17.5701,4.5914,44.985,255.21,102.4352,1.9
10/6/2014,0,0,0,11.4268,28.2258,587.78,53.0951,29.0481,14.5,0,17.4641,4.5071,44.1153,260.62,102.9114,1.9
10/7/2014,0,0,0,11.0963,26.5699,574.1,51.312,28.9327,13.6,0,17.2762,4.4508,43.6655,259.57,102.1354,1.8
10/8/2014,0,0,0,11.1828,26.9128,583.74,52.3144,29.1724,13.69,0,17.599,4.6945,44.885,259.28,102.5234,1.8
10/9/2014,0,0,0,10.8917,25.951,570.81,50.9127,28.5421,13.09,0,17.2617,4.5445,44.0553,257.01,100.989,1.8
10/10/2014,0,0,0,10.8523,25.3322,555.19,50.0877,28.1426,12.1,0,16.2352,4.5445,42.6958,236.91,100.504,1.8
10/13/2014,0,0,8.9131,10.6556,24.914,544.75,50.1143,27.8674,12,0,16.1774,4.6289,42.9257,224.59,99.3576,1.7
10/14/2014,0,0,8.943,10.8444,25.1816,548.69,50.0345,28.0094,11.83,0,16.5533,4.6476,43.3556,227.06,98.4316,1.73
10/15/2014,0,0,8.7532,10.7185,24.8304,540.73,49.2183,27.7431,12.59,0,16.8087,4.8444,43.5555,229.7,97.056,1.7
10/16/2014,0,0,8.7332,11.0018,25.0395,536.92,50.6377,27.4413,13.22,0,16.8183,4.6289,41.7461,226.35,97.1618,1.651
10/17/2014,0,0,9.0929,11.0333,25.2903,522.97,52.0128,27.6366,12.94,0,16.7894,4.5445,42.4858,227.48,96.8179,
10/20/2014,0,0,9.3027,11.1514,25.374,532.38,51.791,28.0627,13.45,0,16.934,4.5914,44.3752,230.47,99.9219,1.7
10/21/2014,0,0,9.4426,11.2222,25.7921,538.03,55.5791,28.0094,13.09,0,17.6568,4.6101,45.8647,235.34,99.9572,1.699
10/22/2014,0,0,9.4027,11.1199,26.1852,542.69,54.9492,28.0716,12.86,0,17.2424,4.5164,45.2349,231.1,99.0048,1.551
10/23/2014,0,0,9.6225,11.3324,25.8674,553.65,55.8985,28.0716,13.64,0,17.6231,4.6945,45.4249,235.29,100.0101,1.6
10/24/2014,0,0,9.4926,10.8444,25.1231,548.9,56.2001,27.5833,14.01,0,17.8111,4.7132,45.5748,235.24,100.9802,1.6
10/27/2014,0,0,9.2328,10.8759,25.1565,549.88,56.2178,27.3614,14.95,0,17.8207,4.6101,44.8451,221.67,100.8303,1.5
10/28/2014,0,0,9.7124,11.1435,26.0681,558.94,57.1759,26.6245,15.38,0,18.2448,4.8631,46.5945,242.77,101.5005,1.5
10/29/2014,0,0,10.8415,11.0442,25.6918,558.45,56.7945,27.2459,15.5,0,18.1243,4.7413,45.8447,238.1,102.1266,1.5
